Birthplace,Sex,Race,Age group,Base,Stratum,From_state,To_State
Bangladesh,Female,Black,Age 40-44,0.209014944,Bangladesh Female Black Age 40-44,Uninitialized,Latent TB
Bangladesh,Female,Black,Age 45-49,0.372498814,Bangladesh Female Black Age 45-49,Uninitialized,Latent TB
Bangladesh,Female,Black,Age 50-54,0.372498814,Bangladesh Female Black Age 50-54,Uninitialized,Latent TB
Bangladesh,Female,Black,Age 55-59,0.372498814,Bangladesh Female Black Age 55-59,Uninitialized,Latent TB
Bangladesh,Female,Black,Age 60-64,0.372498814,Bangladesh Female Black Age 60-64,Uninitialized,Latent TB
Bangladesh,Female,Black,Age 65-69,0.793124264,Bangladesh Female Black Age 65-69,Uninitialized,Latent TB
Bangladesh,Female,Black,Age 70-74,0.793124264,Bangladesh Female Black Age 70-74,Uninitialized,Latent TB
Bangladesh,Female,Black,Age 75-79,0.793124264,Bangladesh Female Black Age 75-79,Uninitialized,Latent TB
Bangladesh,Female,Black,Age 80+,0.793124264,Bangladesh Female Black Age 80+,Uninitialized,Latent TB
Bangladesh,Female,White,Age 15-19,0.469712166,Bangladesh Female White Age 15-19,Uninitialized,Latent TB
Bangladesh,Female,White,Age 20-24,0.469712166,Bangladesh Female White Age 20-24,Uninitialized,Latent TB
Bangladesh,Female,White,Age 25-29,0.209014944,Bangladesh Female White Age 25-29,Uninitialized,Latent TB
Bangladesh,Female,White,Age 30-34,0.209014944,Bangladesh Female White Age 30-34,Uninitialized,Latent TB
Bangladesh,Female,White,Age 35-39,0.209014944,Bangladesh Female White Age 35-39,Uninitialized,Latent TB
Bangladesh,Female,White,Age 40-44,0.209014944,Bangladesh Female White Age 40-44,Uninitialized,Latent TB
Bangladesh,Female,White,Age 45-49,0.372498814,Bangladesh Female White Age 45-49,Uninitialized,Latent TB
Bangladesh,Female,White,Age 50-54,0.372498814,Bangladesh Female White Age 50-54,Uninitialized,Latent TB
Bangladesh,Female,White,Age 55-59,0.372498814,Bangladesh Female White Age 55-59,Uninitialized,Latent TB
Bangladesh,Female,White,Age 60-64,0.372498814,Bangladesh Female White Age 60-64,Uninitialized,Latent TB
Bangladesh,Female,White,Age 65-69,0.793124264,Bangladesh Female White Age 65-69,Uninitialized,Latent TB
Bangladesh,Female,White,Age 70-74,0.793124264,Bangladesh Female White Age 70-74,Uninitialized,Latent TB
Bangladesh,Female,White,Age 75-79,0.793124264,Bangladesh Female White Age 75-79,Uninitialized,Latent TB
Bangladesh,Female,White,Age 80+,0.793124264,Bangladesh Female White Age 80+,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 15-19,0.469712166,Bangladesh Female Other Age 15-19,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 20-24,0.469712166,Bangladesh Female Other Age 20-24,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 25-29,0.209014944,Bangladesh Female Other Age 25-29,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 30-34,0.209014944,Bangladesh Female Other Age 30-34,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 35-39,0.209014944,Bangladesh Female Other Age 35-39,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 40-44,0.209014944,Bangladesh Female Other Age 40-44,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 45-49,0.372498814,Bangladesh Female Other Age 45-49,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 50-54,0.372498814,Bangladesh Female Other Age 50-54,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 55-59,0.372498814,Bangladesh Female Other Age 55-59,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 60-64,0.372498814,Bangladesh Female Other Age 60-64,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 65-69,0.793124264,Bangladesh Female Other Age 65-69,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 70-74,0.793124264,Bangladesh Female Other Age 70-74,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 75-79,0.793124264,Bangladesh Female Other Age 75-79,Uninitialized,Latent TB
Bangladesh,Female,Other,Age 80+,0.793124264,Bangladesh Female Other Age 80+,Uninitialized,Latent TB
Belize,Male,Asian,Age 15-19,0.144063964,Belize Male Asian Age 15-19,Uninitialized,Latent TB
Belize,Male,Asian,Age 20-24,0.144063964,Belize Male Asian Age 20-24,Uninitialized,Latent TB
Belize,Male,Asian,Age 25-29,0.222297732,Belize Male Asian Age 25-29,Uninitialized,Latent TB
Belize,Male,Asian,Age 30-34,0.222297732,Belize Male Asian Age 30-34,Uninitialized,Latent TB
Belize,Male,Asian,Age 35-39,0.222297732,Belize Male Asian Age 35-39,Uninitialized,Latent TB
Belize,Male,Asian,Age 40-44,0.222297732,Belize Male Asian Age 40-44,Uninitialized,Latent TB
Belize,Male,Asian,Age 45-49,0.199333719,Belize Male Asian Age 45-49,Uninitialized,Latent TB
Belize,Male,Asian,Age 50-54,0.199333719,Belize Male Asian Age 50-54,Uninitialized,Latent TB
Belize,Male,Asian,Age 55-59,0.199333719,Belize Male Asian Age 55-59,Uninitialized,Latent TB
Belize,Male,Asian,Age 60-64,0.199333719,Belize Male Asian Age 60-64,Uninitialized,Latent TB
Belize,Male,Asian,Age 65-69,0.212791166,Belize Male Asian Age 65-69,Uninitialized,Latent TB
Belize,Male,Asian,Age 70-74,0.212791166,Belize Male Asian Age 70-74,Uninitialized,Latent TB
Belize,Male,Asian,Age 75-79,0.212791166,Belize Male Asian Age 75-79,Uninitialized,Latent TB
Belize,Male,Asian,Age 80+,0.212791166,Belize Male Asian Age 80+,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 15-19,0.144063964,Belize Male Hispanic Age 15-19,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 20-24,0.144063964,Belize Male Hispanic Age 20-24,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 25-29,0.222297732,Belize Male Hispanic Age 25-29,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 30-34,0.222297732,Belize Male Hispanic Age 30-34,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 35-39,0.222297732,Belize Male Hispanic Age 35-39,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 40-44,0.222297732,Belize Male Hispanic Age 40-44,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 45-49,0.199333719,Belize Male Hispanic Age 45-49,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 50-54,0.199333719,Belize Male Hispanic Age 50-54,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 55-59,0.199333719,Belize Male Hispanic Age 55-59,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 60-64,0.199333719,Belize Male Hispanic Age 60-64,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 65-69,0.212791166,Belize Male Hispanic Age 65-69,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 70-74,0.212791166,Belize Male Hispanic Age 70-74,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 75-79,0.212791166,Belize Male Hispanic Age 75-79,Uninitialized,Latent TB
Belize,Male,Hispanic,Age 80+,0.212791166,Belize Male Hispanic Age 80+,Uninitialized,Latent TB
Belize,Male,Black,Age 15-19,0.144063964,Belize Male Black Age 15-19,Uninitialized,Latent TB
Belize,Male,Black,Age 20-24,0.144063964,Belize Male Black Age 20-24,Uninitialized,Latent TB
Belize,Male,Black,Age 25-29,0.222297732,Belize Male Black Age 25-29,Uninitialized,Latent TB
Belize,Male,Black,Age 30-34,0.222297732,Belize Male Black Age 30-34,Uninitialized,Latent TB
Belize,Male,Black,Age 35-39,0.222297732,Belize Male Black Age 35-39,Uninitialized,Latent TB
Belize,Male,Black,Age 40-44,0.222297732,Belize Male Black Age 40-44,Uninitialized,Latent TB
Belize,Male,Black,Age 45-49,0.199333719,Belize Male Black Age 45-49,Uninitialized,Latent TB
Belize,Male,Black,Age 50-54,0.199333719,Belize Male Black Age 50-54,Uninitialized,Latent TB
Belize,Male,Black,Age 55-59,0.199333719,Belize Male Black Age 55-59,Uninitialized,Latent TB
Belize,Male,Black,Age 60-64,0.199333719,Belize Male Black Age 60-64,Uninitialized,Latent TB
Belize,Male,Black,Age 65-69,0.212791166,Belize Male Black Age 65-69,Uninitialized,Latent TB
Belize,Male,Black,Age 70-74,0.212791166,Belize Male Black Age 70-74,Uninitialized,Latent TB
Belize,Male,Black,Age 75-79,0.212791166,Belize Male Black Age 75-79,Uninitialized,Latent TB
Belize,Male,Black,Age 80+,0.212791166,Belize Male Black Age 80+,Uninitialized,Latent TB
Belize,Male,White,Age 15-19,0.144063964,Belize Male White Age 15-19,Uninitialized,Latent TB
Belize,Male,White,Age 20-24,0.144063964,Belize Male White Age 20-24,Uninitialized,Latent TB
Belize,Male,White,Age 25-29,0.222297732,Belize Male White Age 25-29,Uninitialized,Latent TB
Belize,Male,White,Age 30-34,0.222297732,Belize Male White Age 30-34,Uninitialized,Latent TB
Belize,Male,White,Age 35-39,0.222297732,Belize Male White Age 35-39,Uninitialized,Latent TB
Belize,Male,White,Age 40-44,0.222297732,Belize Male White Age 40-44,Uninitialized,Latent TB
Belize,Male,White,Age 45-49,0.199333719,Belize Male White Age 45-49,Uninitialized,Latent TB
Belize,Male,White,Age 50-54,0.199333719,Belize Male White Age 50-54,Uninitialized,Latent TB
Belize,Male,White,Age 55-59,0.199333719,Belize Male White Age 55-59,Uninitialized,Latent TB
Belize,Male,White,Age 60-64,0.199333719,Belize Male White Age 60-64,Uninitialized,Latent TB
Belize,Male,White,Age 65-69,0.212791166,Belize Male White Age 65-69,Uninitialized,Latent TB
Belize,Male,White,Age 70-74,0.212791166,Belize Male White Age 70-74,Uninitialized,Latent TB
Belize,Male,White,Age 75-79,0.212791166,Belize Male White Age 75-79,Uninitialized,Latent TB
Belize,Male,White,Age 80+,0.212791166,Belize Male White Age 80+,Uninitialized,Latent TB
Belize,Male,Other,Age 15-19,0.144063964,Belize Male Other Age 15-19,Uninitialized,Latent TB
Belize,Male,Other,Age 20-24,0.144063964,Belize Male Other Age 20-24,Uninitialized,Latent TB
Belize,Male,Other,Age 25-29,0.222297732,Belize Male Other Age 25-29,Uninitialized,Latent TB
Belize,Male,Other,Age 30-34,0.222297732,Belize Male Other Age 30-34,Uninitialized,Latent TB
Belize,Male,Other,Age 35-39,0.222297732,Belize Male Other Age 35-39,Uninitialized,Latent TB
Belize,Male,Other,Age 40-44,0.222297732,Belize Male Other Age 40-44,Uninitialized,Latent TB
Belize,Male,Other,Age 45-49,0.199333719,Belize Male Other Age 45-49,Uninitialized,Latent TB
Belize,Male,Other,Age 50-54,0.199333719,Belize Male Other Age 50-54,Uninitialized,Latent TB
Belize,Male,Other,Age 55-59,0.199333719,Belize Male Other Age 55-59,Uninitialized,Latent TB
Belize,Male,Other,Age 60-64,0.199333719,Belize Male Other Age 60-64,Uninitialized,Latent TB
Belize,Male,Other,Age 65-69,0.212791166,Belize Male Other Age 65-69,Uninitialized,Latent TB
Belize,Male,Other,Age 70-74,0.212791166,Belize Male Other Age 70-74,Uninitialized,Latent TB
Belize,Male,Other,Age 75-79,0.212791166,Belize Male Other Age 75-79,Uninitialized,Latent TB
Belize,Male,Other,Age 80+,0.212791166,Belize Male Other Age 80+,Uninitialized,Latent TB
Belize,Female,Asian,Age 15-19,0.173880001,Belize Female Asian Age 15-19,Uninitialized,Latent TB
Belize,Female,Asian,Age 20-24,0.173880001,Belize Female Asian Age 20-24,Uninitialized,Latent TB
Belize,Female,Asian,Age 25-29,0.141624245,Belize Female Asian Age 25-29,Uninitialized,Latent TB
Belize,Female,Asian,Age 30-34,0.141624245,Belize Female Asian Age 30-34,Uninitialized,Latent TB
Belize,Female,Asian,Age 35-39,0.141624245,Belize Female Asian Age 35-39,Uninitialized,Latent TB
Belize,Female,Asian,Age 40-44,0.141624245,Belize Female Asian Age 40-44,Uninitialized,Latent TB
Belize,Female,Asian,Age 45-49,0.082626314,Belize Female Asian Age 45-49,Uninitialized,Latent TB
Belize,Female,Asian,Age 50-54,0.082626314,Belize Female Asian Age 50-54,Uninitialized,Latent TB
Belize,Female,Asian,Age 55-59,0.082626314,Belize Female Asian Age 55-59,Uninitialized,Latent TB
Belize,Female,Asian,Age 60-64,0.082626314,Belize Female Asian Age 60-64,Uninitialized,Latent TB
Belize,Female,Asian,Age 65-69,0.037018556,Belize Female Asian Age 65-69,Uninitialized,Latent TB
Belize,Female,Asian,Age 70-74,0.037018556,Belize Female Asian Age 70-74,Uninitialized,Latent TB
Belize,Female,Asian,Age 75-79,0.037018556,Belize Female Asian Age 75-79,Uninitialized,Latent TB
Belize,Female,Asian,Age 80+,0.037018556,Belize Female Asian Age 80+,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 15-19,0.173880001,Belize Female Hispanic Age 15-19,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 20-24,0.173880001,Belize Female Hispanic Age 20-24,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 25-29,0.141624245,Belize Female Hispanic Age 25-29,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 30-34,0.141624245,Belize Female Hispanic Age 30-34,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 35-39,0.141624245,Belize Female Hispanic Age 35-39,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 40-44,0.141624245,Belize Female Hispanic Age 40-44,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 45-49,0.082626314,Belize Female Hispanic Age 45-49,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 50-54,0.082626314,Belize Female Hispanic Age 50-54,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 55-59,0.082626314,Belize Female Hispanic Age 55-59,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 60-64,0.082626314,Belize Female Hispanic Age 60-64,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 65-69,0.037018556,Belize Female Hispanic Age 65-69,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 70-74,0.037018556,Belize Female Hispanic Age 70-74,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 75-79,0.037018556,Belize Female Hispanic Age 75-79,Uninitialized,Latent TB
Belize,Female,Hispanic,Age 80+,0.037018556,Belize Female Hispanic Age 80+,Uninitialized,Latent TB
Belize,Female,Black,Age 15-19,0.173880001,Belize Female Black Age 15-19,Uninitialized,Latent TB
Belize,Female,Black,Age 20-24,0.173880001,Belize Female Black Age 20-24,Uninitialized,Latent TB
Belize,Female,Black,Age 25-29,0.141624245,Belize Female Black Age 25-29,Uninitialized,Latent TB
Belize,Female,Black,Age 30-34,0.141624245,Belize Female Black Age 30-34,Uninitialized,Latent TB
Belize,Female,Black,Age 35-39,0.141624245,Belize Female Black Age 35-39,Uninitialized,Latent TB
Belize,Female,Black,Age 40-44,0.141624245,Belize Female Black Age 40-44,Uninitialized,Latent TB
Belize,Female,Black,Age 45-49,0.082626314,Belize Female Black Age 45-49,Uninitialized,Latent TB
Belize,Female,Black,Age 50-54,0.082626314,Belize Female Black Age 50-54,Uninitialized,Latent TB
Belize,Female,Black,Age 55-59,0.082626314,Belize Female Black Age 55-59,Uninitialized,Latent TB
Belize,Female,Black,Age 60-64,0.082626314,Belize Female Black Age 60-64,Uninitialized,Latent TB
Belize,Female,Black,Age 65-69,0.037018556,Belize Female Black Age 65-69,Uninitialized,Latent TB
Belize,Female,Black,Age 70-74,0.037018556,Belize Female Black Age 70-74,Uninitialized,Latent TB
Belize,Female,Black,Age 75-79,0.037018556,Belize Female Black Age 75-79,Uninitialized,Latent TB
Belize,Female,Black,Age 80+,0.037018556,Belize Female Black Age 80+,Uninitialized,Latent TB
Belize,Female,White,Age 15-19,0.173880001,Belize Female White Age 15-19,Uninitialized,Latent TB
Belize,Female,White,Age 20-24,0.173880001,Belize Female White Age 20-24,Uninitialized,Latent TB
Belize,Female,White,Age 25-29,0.141624245,Belize Female White Age 25-29,Uninitialized,Latent TB
Belize,Female,White,Age 30-34,0.141624245,Belize Female White Age 30-34,Uninitialized,Latent TB
Belize,Female,White,Age 35-39,0.141624245,Belize Female White Age 35-39,Uninitialized,Latent TB
Belize,Female,White,Age 40-44,0.141624245,Belize Female White Age 40-44,Uninitialized,Latent TB
Belize,Female,White,Age 45-49,0.082626314,Belize Female White Age 45-49,Uninitialized,Latent TB
Belize,Female,White,Age 50-54,0.082626314,Belize Female White Age 50-54,Uninitialized,Latent TB
Belize,Female,White,Age 55-59,0.082626314,Belize Female White Age 55-59,Uninitialized,Latent TB
Belize,Female,White,Age 60-64,0.082626314,Belize Female White Age 60-64,Uninitialized,Latent TB
Belize,Female,White,Age 65-69,0.037018556,Belize Female White Age 65-69,Uninitialized,Latent TB
Belize,Female,White,Age 70-74,0.037018556,Belize Female White Age 70-74,Uninitialized,Latent TB
Belize,Female,White,Age 75-79,0.037018556,Belize Female White Age 75-79,Uninitialized,Latent TB
Belize,Female,White,Age 80+,0.037018556,Belize Female White Age 80+,Uninitialized,Latent TB
Belize,Female,Other,Age 15-19,0.173880001,Belize Female Other Age 15-19,Uninitialized,Latent TB
Belize,Female,Other,Age 20-24,0.173880001,Belize Female Other Age 20-24,Uninitialized,Latent TB
Belize,Female,Other,Age 25-29,0.141624245,Belize Female Other Age 25-29,Uninitialized,Latent TB
Belize,Female,Other,Age 30-34,0.141624245,Belize Female Other Age 30-34,Uninitialized,Latent TB
Belize,Female,Other,Age 35-39,0.141624245,Belize Female Other Age 35-39,Uninitialized,Latent TB
Belize,Female,Other,Age 40-44,0.141624245,Belize Female Other Age 40-44,Uninitialized,Latent TB
Belize,Female,Other,Age 45-49,0.082626314,Belize Female Other Age 45-49,Uninitialized,Latent TB
Belize,Female,Other,Age 50-54,0.082626314,Belize Female Other Age 50-54,Uninitialized,Latent TB
Belize,Female,Other,Age 55-59,0.082626314,Belize Female Other Age 55-59,Uninitialized,Latent TB
Belize,Female,Other,Age 60-64,0.082626314,Belize Female Other Age 60-64,Uninitialized,Latent TB
Belize,Female,Other,Age 65-69,0.037018556,Belize Female Other Age 65-69,Uninitialized,Latent TB
Belize,Female,Other,Age 70-74,0.037018556,Belize Female Other Age 70-74,Uninitialized,Latent TB
Belize,Female,Other,Age 75-79,0.037018556,Belize Female Other Age 75-79,Uninitialized,Latent TB
Belize,Female,Other,Age 80+,0.037018556,Belize Female Other Age 80+,Uninitialized,Latent TB
Brazil,Male,Asian,Age 15-19,0.079071506,Brazil Male Asian Age 15-19,Uninitialized,Latent TB
Brazil,Male,Asian,Age 20-24,0.079071506,Brazil Male Asian Age 20-24,Uninitialized,Latent TB
Brazil,Male,Asian,Age 25-29,0.17146523,Brazil Male Asian Age 25-29,Uninitialized,Latent TB
Brazil,Male,Asian,Age 30-34,0.17146523,Brazil Male Asian Age 30-34,Uninitialized,Latent TB
Brazil,Male,Asian,Age 35-39,0.17146523,Brazil Male Asian Age 35-39,Uninitialized,Latent TB
Brazil,Male,Asian,Age 40-44,0.17146523,Brazil Male Asian Age 40-44,Uninitialized,Latent TB
Brazil,Male,Asian,Age 45-49,0.365073644,Brazil Male Asian Age 45-49,Uninitialized,Latent TB
Brazil,Male,Asian,Age 50-54,0.365073644,Brazil Male Asian Age 50-54,Uninitialized,Latent TB
Brazil,Male,Asian,Age 55-59,0.365073644,Brazil Male Asian Age 55-59,Uninitialized,Latent TB
Brazil,Male,Asian,Age 60-64,0.365073644,Brazil Male Asian Age 60-64,Uninitialized,Latent TB
Brazil,Male,Asian,Age 65-69,0.4,Brazil Male Asian Age 65-69,Uninitialized,Latent TB
Brazil,Male,Asian,Age 70-74,0.4,Brazil Male Asian Age 70-74,Uninitialized,Latent TB
Brazil,Male,Asian,Age 75-79,0.4,Brazil Male Asian Age 75-79,Uninitialized,Latent TB
Brazil,Male,Asian,Age 80+,0.4,Brazil Male Asian Age 80+,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 15-19,0.079071506,Brazil Male Hispanic Age 15-19,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 20-24,0.079071506,Brazil Male Hispanic Age 20-24,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 25-29,0.17146523,Brazil Male Hispanic Age 25-29,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 30-34,0.17146523,Brazil Male Hispanic Age 30-34,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 35-39,0.17146523,Brazil Male Hispanic Age 35-39,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 40-44,0.17146523,Brazil Male Hispanic Age 40-44,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 45-49,0.365073644,Brazil Male Hispanic Age 45-49,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 50-54,0.365073644,Brazil Male Hispanic Age 50-54,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 55-59,0.365073644,Brazil Male Hispanic Age 55-59,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 60-64,0.365073644,Brazil Male Hispanic Age 60-64,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 65-69,0.4,Brazil Male Hispanic Age 65-69,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 70-74,0.4,Brazil Male Hispanic Age 70-74,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 75-79,0.4,Brazil Male Hispanic Age 75-79,Uninitialized,Latent TB
Brazil,Male,Hispanic,Age 80+,0.4,Brazil Male Hispanic Age 80+,Uninitialized,Latent TB
